SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
INS.sol,,22,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,1802.3900001049042,420,420,95
CryptoGhost.sol,,560,Random,false,0.92,36,40,0.9,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1810.0759999752045,84,84,95
Controller.sol,,910,Random,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1807.210000038147,353,353,95
Voting.sol,,677,Random,false,0.2127659574468085,0,30,0,35,250,0.14,30,111,0.2702702702702703,11,94,0.11702127659574468,1807.0599999427795,164,164,95
BTCParamV2.sol,,984,Random,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1803.5960001945496,432,432,95
YieldFarmLP2.sol,,838,Random,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1804.5339999198914,296,296,95
BAE.sol,,939,Random,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1810.6440000534058,170,170,95
CryptoSecureBankToken.sol,,396,Random,false,0.7966101694915254,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1805.1110000610352,233,233,95
Dipex.sol,,175,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1805.319000005722,372,372,95
TokenDispatch.sol,,49,DynaMOSA,true,0.21212121212121213,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1765.039999961853,90,995,105
TPA.sol,,610,DynaMOSA,true,0.7266187050359713,5,18,0.2777777777777778,104,150,0.6933333333333334,55,65,0.8461538461538461,43,56,0.7678571428571429,1707.4049999713898,18,206,105
Baz.sol,,475,DynaMOSA,true,1,8,8,1,16,16,1,2,2,1,0,0,0,1667.603000164032,36,406,105
CourtFarming_RoomLPStake.sol,,436,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1690.0709998607635,26,292,105
Token50X100.sol,,147,DynaMOSA,true,0.30952380952380953,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1731.5429999828339,29,325,105
Reentrance.sol,,588,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1754.5260000228882,31,343,105
ThriftToken.sol,,628,DynaMOSA,true,0.8769230769230769,1,2,0.5,50,58,0.8620689655172413,10,11,0.9090909090909091,47,52,0.9038461538461539,1753.4260001182556,34,383,105
MarsStakingRewards.sol,,288,DynaMOSA,true,0.4854368932038835,2,12,0.16666666666666666,49,115,0.4260869565217391,31,49,0.6326530612244898,17,42,0.40476190476190477,1707.2279999256134,24,266,105
ANRXToken.sol,,205,DynaMOSA,true,0.7435897435897436,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1760.3469998836517,23,260,105
Revive.sol,,732,DynaMOSA,true,0.6875,9,22,0.4090909090909091,75,109,0.6880733944954128,33,38,0.868421052631579,26,36,0.7222222222222222,1731.5210001468658,28,315,105
NAL.sol,,377,DynaMOSA,false,0.7590361445783133,5,18,0.2777777777777778,108,150,0.72,58,65,0.8923076923076924,45,56,0.8035714285714286,1719.12299990654,17,191,148
Weedburn.sol,,532,DynaMOSA,false,0.7777777777777778,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,1746.9739999771118,26,296,148
PACT.sol,,4,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1747.6299998760223,29,327,148
Cryptoz.sol,,775,DynaMOSA,false,0.4807692307692308,2,18,0.1111111111111111,43,155,0.27741935483870966,23,34,0.6764705882352942,19,74,0.25675675675675674,1666.4589998722076,10,116,148
AavePoolReward.sol,,187,DynaMOSA,false,0.7272727272727273,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1763.8210000991821,23,262,148
LUP.sol,,476,DynaMOSA,false,0.5666666666666667,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,1745.1610000133514,20,230,148
BACMARSLPTOKENPool.sol,,210,DynaMOSA,false,0.6041666666666666,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,1723.9329998493195,26,289,148
REXUNIFINANCE.sol,,267,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1750.4619998931885,32,361,142
QuickToken.sol,,517,DynaMOSA,false,0.6451612903225806,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,23,34,0.6764705882352942,1751.6669998168945,32,356,142
WheatFarm.sol,,494,DynaMOSA,false,0.2222222222222222,7,26,0.2692307692307692,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1737.0390000343323,47,521,142
MIMOToken.sol,,740,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1729.8040001392365,23,253,142
Liquidity_v8.sol,,608,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1708.885999917984,25,278,142
BirdOracle.sol,,144,DynaMOSA,false,0.6923076923076923,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,1787.4850001335144,37,408,142
LpStaking.sol,,472,DynaMOSA,false,0.3333333333333333,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1718.220999956131,24,268,142
UNIWHALE_ERC20.sol,,398,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1732.8359999656677,43,476,142
Final.sol,,580,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1708.8739998340607,20,226,142
PlasmaswapPair.sol,,556,DynaMOSA,false,0.21052631578947367,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1729.3789999485016,30,337,142
Baz.sol,,98,DynaMOSA,true,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1750.2000000476837,31,346,135
TokenDispatch.sol,,172,DynaMOSA,true,0.21212121212121213,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1775.3259999752045,95,1052,135
Token50X100.sol,,496,DynaMOSA,true,0.30952380952380953,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1737.393000125885,30,335,135
MarsStakingRewards.sol,,849,DynaMOSA,true,0.4854368932038835,2,12,0.16666666666666666,49,115,0.4260869565217391,31,49,0.6326530612244898,17,42,0.40476190476190477,1729.3070001602173,24,268,135
ANRXToken.sol,,285,DynaMOSA,true,0.7948717948717948,6,12,0.5,35,44,0.7954545454545454,11,11,1,15,16,0.9375,1767.3429999351501,24,268,135
TPA.sol,,318,DynaMOSA,true,0.7553956834532374,4,18,0.2222222222222222,105,150,0.7,58,65,0.8923076923076924,44,56,0.7857142857142857,1711.8740000724792,18,208,135
Revive.sol,,473,DynaMOSA,true,0.6979166666666666,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1725.3120000362396,29,320,135
Reentrance.sol,,297,DynaMOSA,true,0.46153846153846156,2,4,0.5,12,24,0.5,6,12,0.5,4,10,0.4,1750.162999868393,30,335,135
ThriftToken.sol,,572,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1756.75,34,382,135
CourtFarming_RoomLPStake.sol,,388,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1719.9900000095367,27,305,135
WOLF.sol,,990,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1803.630000114441,383,383,41
EqFinanceStaking.sol,,439,Random,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1806.9370000362396,344,344,41
ZAD.sol,,177,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1800.5510001182556,541,541,41
YRX3.sol,,624,Random,false,0.696969696969697,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1807.045000076294,270,270,41
Vat.sol,,806,Random,false,0.8918918918918919,4,8,0.5,68,98,0.6938775510204082,29,29,1,39,62,0.6290322580645161,1803.5750000476837,338,338,41
Wallet.sol,,859,Random,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,1803.3210000991821,524,524,41
FrogDAOGovernanceRewards.sol,,533,Random,false,0.7307692307692307,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,1805.574000120163,315,315,41
SLTDETHlpReward.sol,,341,Random,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1804.5770001411438,280,280,41
PRDZstakingV2.sol,,358,Random,false,0.47692307692307695,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1800.1219999790192,313,313,41
INS.sol,,442,DynaMOSA,true,0.875,1,2,0.5,31,37,0.8378378378378378,8,8,1,13,14,0.9285714285714286,1751.9010000228882,38,424,36
YieldFarmLP2.sol,,377,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1735.0220000743866,26,294,36
Controller.sol,,547,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1732.2349998950958,31,351,36
CryptoSecureBankToken.sol,,769,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1739.1019999980927,20,230,36
BTCParamV2.sol,,631,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1751.2539999485016,40,445,36
CryptoGhost.sol,,1,DynaMOSA,true,0.7903225806451613,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1651.3430001735687,5,61,36
Dipex.sol,,728,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1759.8540000915527,32,354,36
Voting.sol,,657,DynaMOSA,true,0.13191489361702127,0,30,0,27,250,0.108,23,111,0.2072072072072072,9,94,0.09574468085106383,1691.4769999980927,14,163,36
BAE.sol,,877,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1725.6310000419617,15,169,36
GUMARewards.sol,,936,DynaMOSA,true,0.5581395348837209,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1747.861999988556,27,301,36
SSTRewards.sol,,214,Random,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1800.0650000572205,338,338,107
Dynamic.sol,,987,Random,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1800.0080001354218,468,468,107
AntiBaseProtocol.sol,,504,Random,false,0.84,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,1814.0320000648499,288,288,107
EdenCoin.sol,,502,Random,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,1804.2829999923706,332,332,107
NasiLiquidityPoolFactory.sol,,706,Random,false,0.14102564102564102,2,50,0.04,42,320,0.13125,18,106,0.16981132075471697,17,88,0.19318181818181818,1811.664999961853,122,122,107
Cover_ZapIn_General_V1.sol,,22,Random,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1801.8539998531342,202,202,107
HTDD_contract.sol,,910,Random,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,1802.2789998054504,423,423,107
FrogDAO.sol,,297,Random,false,1,0,0,0,22,25,0.88,10,10,1,4,4,1,1801.3029999732971,306,306,107
Baz.sol,,945,DynaMOSA,false,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1747.016000032425,37,407,73
Revive.sol,,396,DynaMOSA,false,0.7333333333333333,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1727.1169998645782,28,312,73
Token50X100.sol,,686,DynaMOSA,false,0.35526315789473684,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1717.1900000572205,29,321,73
MarsStakingRewards.sol,,319,DynaMOSA,false,0.6229508196721312,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,1710.5149998664856,23,263,73
TokenDispatch.sol,,187,DynaMOSA,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1773.3540000915527,91,1004,73
TPA.sol,,936,DynaMOSA,false,0.6987951807228916,5,18,0.2777777777777778,95,150,0.6333333333333333,53,65,0.8153846153846154,41,56,0.7321428571428571,1709.5589997768402,19,213,73
CourtFarming_RoomLPStake.sol,,68,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1708.0510001182556,27,303,73
Reentrance.sol,,242,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1776.986999988556,32,358,73
ThriftToken.sol,,908,DynaMOSA,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,34,52,0.6538461538461539,1745.4059998989105,34,383,73
ANRXToken.sol,,870,DynaMOSA,false,0.782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1762.4229998588562,22,252,73
DatrixoEquityToken.sol,,618,DynaMOSA,false,0.6842105263157895,8,22,0.36363636363636365,46,62,0.7419354838709677,14,16,0.875,25,28,0.8928571428571429,1758.5060000419617,41,454,97
StakingDextoken.sol,,566,DynaMOSA,false,0.7837837837837838,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,1738.906000137329,34,384,97
SALESCONTRACT.sol,,499,DynaMOSA,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1732.0950000286102,30,330,97
SLTDStaking.sol,,114,DynaMOSA,false,0.576271186440678,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1739.167000055313,28,316,97
LIBERAPAY.sol,,752,DynaMOSA,false,0.582089552238806,5,28,0.17857142857142858,88,141,0.624113475177305,34,39,0.8717948717948718,41,50,0.82,1721.3389999866486,21,233,97
DJCoin.sol,,342,DynaMOSA,false,0.8387096774193549,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1728.3579998016357,25,282,97
BlueICE.sol,,315,DynaMOSA,false,0.6842105263157895,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1764.6890001296997,25,283,97
RainbowRAK.sol,,370,DynaMOSA,false,0.6607142857142857,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1757.1440000534058,27,304,97
DmmControllerV2.sol,,127,DynaMOSA,false,0.224,0,14,0,54,258,0.20930232558139536,28,111,0.25225225225225223,17,102,0.16666666666666666,1609.8120000362396,8,90,97
afiController.sol,,46,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1752.8710000514984,38,419,79
RIT.sol,,98,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1752.146999835968,34,384,79
Core_Fi_V3.sol,,769,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1790.7649998664856,23,260,79
JGNRewards.sol,,5,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1753.8310000896454,29,319,79
DMONDETHRewards.sol,,42,DynaMOSA,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1730.6860001087189,26,291,79
MetaCoin2.sol,,126,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1750.7139999866486,21,232,79
POWToken.sol,,808,DynaMOSA,false,0.42696629213483145,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,23,86,0.26744186046511625,1719.8289999961853,19,212,79
DSP.sol,,430,DynaMOSA,false,0.7317073170731707,5,18,0.2777777777777778,106,154,0.6883116883116883,55,64,0.859375,48,60,0.8,1730.1760001182556,19,218,79
MisesLegacyPool.sol,,117,DynaMOSA,false,0.6666666666666666,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1759.6549999713898,29,323,79
INS.sol,,162,DynaMOSA,true,0.8333333333333334,1,2,0.5,31,37,0.8378378378378378,8,8,1,13,14,0.9285714285714286,1754.492999792099,36,405,126
Dipex.sol,,227,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1761.4589998722076,35,389,126
Controller.sol,,48,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1718.2649998664856,31,344,126
CryptoGhost.sol,,498,DynaMOSA,true,0.7096774193548387,30,40,0.75,57,77,0.7402597402597403,10,10,1,5,12,0.4166666666666667,1542.0599999427795,8,91,126
CryptoSecureBankToken.sol,,760,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1731.680999994278,20,230,126
BTCParamV2.sol,,550,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1746.7969999313354,40,442,126
Voting.sol,,283,DynaMOSA,true,0.1574468085106383,0,30,0,34,250,0.136,28,111,0.25225225225225223,11,94,0.11702127659574468,1693.481999874115,14,163,126
GUMARewards.sol,,605,DynaMOSA,true,0.5465116279069767,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1740.12700009346,27,305,126
YieldFarmLP2.sol,,440,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1733.388000011444,26,295,126
BAE.sol,,914,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1722.9849998950958,15,168,126
BACMARSLPTOKENPool.sol,,646,DynaMOSA,false,0.6041666666666666,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,1739.9390001296997,27,299,58
LUP.sol,,753,DynaMOSA,false,0.5666666666666667,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,7,10,0.7,1734.3330001831055,19,218,58
Weedburn.sol,,584,DynaMOSA,false,0.7777777777777778,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,1745.0409998893738,26,290,58
NAL.sol,,887,DynaMOSA,false,0.7108433734939759,4,18,0.2222222222222222,102,150,0.68,55,65,0.8461538461538461,45,56,0.8035714285714286,1732.5240001678467,18,202,58
AavePoolReward.sol,,32,DynaMOSA,false,0.7272727272727273,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1758.1329998970032,23,260,58
Cryptoz.sol,,256,DynaMOSA,false,0.4807692307692308,2,18,0.1111111111111111,47,155,0.3032258064516129,23,34,0.6764705882352942,27,74,0.36486486486486486,1670.6449999809265,10,115,58
PACT.sol,,732,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1763.1960000991821,29,328,58
GFC.sol,,288,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,55.937999963760376,1,21,58
MIMOToken.sol,,634,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1737.462000131607,24,264,52
QuickToken.sol,,169,DynaMOSA,false,0.6451612903225806,4,8,0.5,53,76,0.6973684210526315,16,23,0.6956521739130435,23,34,0.6764705882352942,1741.601000070572,31,345,52
WheatFarm.sol,,148,DynaMOSA,false,0.2222222222222222,7,26,0.2692307692307692,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1747.2460000514984,47,522,52
Liquidity_v8.sol,,385,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1720.4789998531342,25,278,52
REXUNIFINANCE.sol,,380,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1749.0230000019073,33,371,52
PlasmaswapPair.sol,,178,DynaMOSA,false,0.21052631578947367,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1728.2000000476837,30,332,52
UNIWHALE_ERC20.sol,,64,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1731.3529999256134,44,488,52
LpStaking.sol,,926,DynaMOSA,false,0.3333333333333333,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1716.3829998970032,25,276,52
Final.sol,,599,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1706.5639998912811,20,226,52
BirdOracle.sol,,677,DynaMOSA,false,0.6923076923076923,14,28,0.5,43,66,0.6515151515151515,9,9,1,0,2,0,1783.7250001430511,39,438,52
TimeMiner.sol,,377,DynaMOSA,false,0.92,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,1720.6280000209808,36,399,25
UFragments.sol,,469,DynaMOSA,false,0.3968253968253968,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,1750.8099999427795,61,677,25
MoshiachCoinStaking.sol,,828,DynaMOSA,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1742.7349998950958,35,389,25
CourtFarming_HTStake.sol,,950,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,1725.2130000591278,28,314,25
FreakCoin.sol,,511,DynaMOSA,false,0.9565217391304348,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,1748.6259999275208,32,356,25
MetaCoin.sol,,344,DynaMOSA,false,0.8,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,1769.3710000514984,24,266,25
BancorV2_ZapIn_General_V1_1.sol,,651,DynaMOSA,false,0.3508771929824561,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1738.9270000457764,19,210,25
Straight_Fire_Finance.sol,,630,DynaMOSA,false,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1749.2639999389648,36,398,25
Rootkit_finance.sol,,489,DynaMOSA,false,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1738.2560000419617,32,355,25
GAZ_ERC20.sol,,287,DynaMOSA,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,1730.4070000648499,31,344,25
BirdOracle.sol,,209,DynaMOSA,true,0.6585365853658537,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,1782.5339999198914,38,427,114
MIMOToken.sol,,180,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1759.1000001430511,25,277,114
PlasmaswapPair.sol,,604,DynaMOSA,true,0.18333333333333332,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1730.5320000648499,28,316,114
QuickToken.sol,,196,DynaMOSA,true,0.6461538461538462,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,1735.5710000991821,32,359,114
WheatFarm.sol,,93,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1744.5439999103546,48,534,114
UNIWHALE_ERC20.sol,,380,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1732.7289998531342,43,473,114
Final.sol,,326,DynaMOSA,true,0.17475728155339806,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1712.4010000228882,22,250,114
Liquidity_v8.sol,,119,DynaMOSA,true,0.30303030303030304,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1726.4879999160767,26,293,114
LpStaking.sol,,342,DynaMOSA,true,0.32456140350877194,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1717.0849997997284,24,272,114
REXUNIFINANCE.sol,,935,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1749.901999950409,35,394,114
XenoFelix.sol,,383,DynaMOSA,false,0.6666666666666666,4,18,0.2222222222222222,93,151,0.6158940397350994,50,63,0.7936507936507936,40,60,0.6666666666666666,1740.8069999217987,23,254,1
Rexona.sol,,486,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1759.4479999542236,26,296,1
GardenContractV2.sol,,881,DynaMOSA,false,0.32978723404255317,7,62,0.11290322580645161,48,197,0.2436548223350254,24,32,0.75,0,22,0,1745.9190001487732,21,231,1
KPLAY.sol,,80,DynaMOSA,false,0.7413793103448276,2,12,0.16666666666666666,93,124,0.75,41,46,0.8913043478260869,41,50,0.82,1749.983999967575,27,304,1
TetherToken.sol,,842,DynaMOSA,false,0.782608695652174,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,1746.5060000419617,24,265,1
GreenMarkTrust.sol,,176,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,182.71200013160706,4,54,1
Fomp.sol,,703,DynaMOSA,false,0.6976744186046512,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,1767.736999988556,37,416,1
FairStockEquity.sol,,217,DynaMOSA,false,0.7941176470588235,1,6,0.16666666666666666,58,120,0.48333333333333334,26,28,0.9285714285714286,29,48,0.6041666666666666,1740.5389997959137,18,202,1
