SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
WolfStakingRewards.sol,,195,Random,false,0.5416666666666666,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,902.4500000476837,151,20
DMONDETHRewards.sol,,526,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,904.2649998664856,152,20
afiController.sol,,593,Random,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,900.6710000038147,354,20
POWToken.sol,,806,Random,false,0.4117647058823529,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,23,86,0.26744186046511625,902.4409999847412,111,20
Core_Fi_V3.sol,,859,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,904.6119999885559,227,20
DSP.sol,,28,Random,false,0.6973684210526315,4,18,0.2222222222222222,103,154,0.6688311688311688,55,64,0.859375,45,60,0.75,907.0079998970032,116,20
Rootkit_finance.sol,,659,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,860.0989999771118,16,117
MetaCoin.sol,,425,DynaMOSA,true,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,907.9019999504089,12,117
GAZ_ERC20.sol,,425,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,865.0160000324249,17,117
CourtFarming_HTStake.sol,,631,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,898.8849999904633,14,117
MoshiachCoinStaking.sol,,571,DynaMOSA,true,0.3380281690140845,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,854.7150001525879,17,117
FreakCoin.sol,,294,DynaMOSA,true,0.6060606060606061,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,862.5439999103546,14,117
Straight_Fire_Finance.sol,,603,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,869.2460000514984,17,117
UFragments.sol,,212,DynaMOSA,true,0.22105263157894736,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,869.7320001125336,30,117
BancorV2_ZapIn_General_V1_1.sol,,332,DynaMOSA,true,0.22916666666666666,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,888.0130000114441,10,117
TimeMiner.sol,,921,DynaMOSA,true,0.7209302325581395,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,855.9690001010895,17,117
CryptoSecureBankToken.sol,,174,Random,false,0.6727272727272727,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,902.7279999256134,122,5
INS.sol,,109,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.1440000534058,214,5
BTCParamV2.sol,,446,Random,false,0.19230769230769232,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,903.0490000247955,231,5
Voting.sol,,259,Random,false,0.17054263565891473,0,30,0,29,250,0.116,24,111,0.21621621621621623,9,94,0.09574468085106383,906.1380000114441,85,5
GUMARewards.sol,,395,Random,false,0.6037735849056604,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,903.058000087738,163,5
Controller.sol,,744,Random,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,906.375,172,5
BAE.sol,,654,Random,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,900.9470000267029,93,5
YieldFarmLP2.sol,,655,Random,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,903.0020000934601,142,5
Dipex.sol,,770,Random,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,901.3069999217987,184,5
CryptoGhost.sol,,394,Random,false,0.6,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,935.9609999656677,51,5
FrogDAOGovernanceRewards.sol,,204,DynaMOSA,true,0.6153846153846154,4,10,0.4,27,56,0.48214285714285715,12,16,0.75,9,16,0.5625,901.3610000610352,15,12
PRDZstakingV2.sol,,321,DynaMOSA,true,0.43902439024390244,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,857.6740000247955,13,12
YRX3.sol,,423,DynaMOSA,true,0.5684210526315789,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,889.7999999523163,12,12
EqFinanceStaking.sol,,853,DynaMOSA,true,0.3380281690140845,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,896.7630000114441,19,12
SLTDETHlpReward.sol,,999,DynaMOSA,true,0.6043956043956044,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,854.2560000419617,13,12
WOLF.sol,,111,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,852.7370002269745,15,12
Vat.sol,,743,DynaMOSA,true,0.5567010309278351,4,8,0.5,66,98,0.673469387755102,29,29,1,37,62,0.5967741935483871,868.930999994278,17,12
ZAD.sol,,952,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,881.1189999580383,27,12
Wallet.sol,,371,DynaMOSA,true,0.8333333333333334,0,0,0,5,6,0.8333333333333334,2,2,1,3,4,0.75,865.5220000743866,25,12
BTCParamV2.sol,,33,Random,false,0.19230769230769232,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,901.4229998588562,235,65
Voting.sol,,951,Random,false,0.17054263565891473,0,30,0,24,250,0.096,23,111,0.2072072072072072,3,94,0.031914893617021274,908.210000038147,87,65
BAE.sol,,645,Random,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,912.3659999370575,96,65
Dipex.sol,,18,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,900.9339997768402,175,65
INS.sol,,428,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.1099998950958,223,65
CryptoGhost.sol,,711,Random,false,0.62,36,40,0.9,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,907.6840000152588,36,65
CryptoSecureBankToken.sol,,20,Random,false,0.6727272727272727,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,20,26,0.7692307692307693,903.4619998931885,128,65
GUMARewards.sol,,958,Random,false,0.6037735849056604,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,901.8860001564026,168,65
Controller.sol,,458,Random,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,903.1599998474121,171,65
YieldFarmLP2.sol,,544,Random,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,902.4860000610352,152,65
SSTRewards.sol,,349,DynaMOSA,true,0.7692307692307693,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,878.8519999980927,15,18
FrogDAO.sol,,5,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,888.6189999580383,14,18
Cover_ZapIn_General_V1.sol,,278,DynaMOSA,true,0.1919191919191919,0,16,0,24,129,0.18604651162790697,16,42,0.38095238095238093,6,44,0.13636363636363635,834.4500000476837,9,18
HTDD_contract.sol,,606,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,855.239000082016,17,18
NasiLiquidityPoolFactory.sol,,316,DynaMOSA,true,0.0794979079497908,3,50,0.06,29,320,0.090625,12,106,0.11320754716981132,6,88,0.06818181818181818,795.795000076294,5,18
Dynamic.sol,,126,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,908.0490000247955,19,18
EdenCoin.sol,,451,DynaMOSA,true,0.75,1,2,0.5,25,33,0.7575757575757576,7,8,0.875,11,14,0.7857142857142857,902.1879999637604,19,18
AntiBaseProtocol.sol,,625,DynaMOSA,true,0.7297297297297297,3,8,0.375,84,98,0.8571428571428571,38,42,0.9047619047619048,24,26,0.9230769230769231,873.0999999046326,13,18
DMONDETHRewards.sol,,449,DynaMOSA,true,0.6043956043956044,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,885.2099997997284,13,81
JGNRewards.sol,,459,DynaMOSA,true,0.7307692307692307,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,905.7110002040863,15,81
MisesLegacyPool.sol,,460,DynaMOSA,true,0.68,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,895.9930000305176,14,81
RIT.sol,,86,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,859.529000043869,17,81
afiController.sol,,724,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,894.9010000228882,36,81
POWToken.sol,,128,DynaMOSA,true,0.2982456140350877,6,26,0.23076923076923078,48,209,0.22966507177033493,26,63,0.4126984126984127,22,86,0.2558139534883721,892.3990001678467,10,81
Core_Fi_V3.sol,,464,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,904.2119998931885,18,81
MetaCoin2.sol,,990,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,921.2019999027252,14,81
DSP.sol,,692,DynaMOSA,true,0.6911764705882353,3,18,0.16666666666666666,99,154,0.6428571428571429,52,64,0.8125,47,60,0.7833333333333333,915.6510000228882,10,81
WolfStakingRewards.sol,,139,DynaMOSA,true,0.4090909090909091,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,866.7769999504089,16,81
Dynamic.sol,,832,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,871.125,19,136
AntiBaseProtocol.sol,,276,DynaMOSA,false,0.7708333333333334,3,8,0.375,83,98,0.8469387755102041,39,42,0.9285714285714286,24,26,0.9230769230769231,868.1230001449585,13,136
SSTRewards.sol,,879,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,917.9689998626709,14,136
Cover_ZapIn_General_V1.sol,,347,DynaMOSA,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,883.6270000934601,9,136
NasiLiquidityPoolFactory.sol,,787,DynaMOSA,false,0.09933774834437085,1,50,0.02,36,320,0.1125,15,106,0.14150943396226415,14,88,0.1590909090909091,825.4739999771118,5,136
EdenCoin.sol,,259,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,850.2730000019073,15,136
JGNRewards.sol,,220,DynaMOSA,true,0.7307692307692307,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,907.1879999637604,15,141
MetaCoin2.sol,,285,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,889.914999961853,13,141
DSP.sol,,292,DynaMOSA,true,0.6397058823529411,4,18,0.2222222222222222,95,154,0.6168831168831169,49,64,0.765625,44,60,0.7333333333333333,857.9649999141693,9,141
POWToken.sol,,184,DynaMOSA,true,0.2982456140350877,6,26,0.23076923076923078,49,209,0.23444976076555024,27,63,0.42857142857142855,23,86,0.26744186046511625,892.1930000782013,10,141
DMONDETHRewards.sol,,985,DynaMOSA,true,0.6043956043956044,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,903.6719999313354,13,141
afiController.sol,,248,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,885.1060001850128,35,141
WolfStakingRewards.sol,,949,DynaMOSA,true,0.4090909090909091,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,836.4700000286102,15,141
Core_Fi_V3.sol,,111,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,932.8509998321533,19,141
MisesLegacyPool.sol,,572,DynaMOSA,true,0.68,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,886.0639998912811,14,141
RIT.sol,,192,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,876.0249998569489,18,141
LIBERAPAY.sol,,342,DynaMOSA,true,0.5446428571428571,5,28,0.17857142857142858,78,141,0.5531914893617021,33,39,0.8461538461538461,36,50,0.72,881.2760000228882,13,39
DJCoin.sol,,684,DynaMOSA,true,0.7192982456140351,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,18,28,0.6428571428571429,857.662999868393,14,39
SALESCONTRACT.sol,,777,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,852.7620000839233,14,39
StakingDextoken.sol,,622,DynaMOSA,true,0.6705882352941176,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,894.5069999694824,14,39
DmmControllerV2.sol,,821,DynaMOSA,true,0.2318840579710145,0,14,0,73,258,0.28294573643410853,38,111,0.34234234234234234,16,102,0.1568627450980392,911.8619999885559,4,39
SLTDStaking.sol,,423,DynaMOSA,true,0.4444444444444444,4,12,0.3333333333333333,46,100,0.46,28,47,0.5957446808510638,16,34,0.47058823529411764,878.8910000324249,14,39
RainbowRAK.sol,,280,DynaMOSA,true,0.5425531914893617,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,876.0529999732971,13,39
BlueICE.sol,,965,DynaMOSA,true,0.5652173913043478,7,14,0.5,66,117,0.5641025641025641,30,43,0.6976744186046512,20,38,0.5263157894736842,887.5829999446869,14,39
Reentrance.sol,,553,Random,false,0.5,2,4,0.5,12,24,0.5,6,12,0.5,4,10,0.4,902.8340001106262,217,44
Baz.sol,,521,Random,false,0.8,7,8,0.875,14,16,0.875,2,2,1,0,0,0,904.1690001487732,244,44
TokenDispatch.sol,,404,Random,false,0.25,0,22,0,19,100,0.19,6,10,0.6,6,34,0.17647058823529413,901.3159999847412,479,44
TPA.sol,,576,Random,false,0.6666666666666666,4,18,0.2222222222222222,96,150,0.64,53,65,0.8153846153846154,40,56,0.7142857142857143,902.0069999694824,120,44
Token50X100.sol,,613,Random,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,902.289999961853,161,44
Revive.sol,,426,Random,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,904.0370001792908,156,44
ThriftToken.sol,,221,Random,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,904.2309999465942,209,44
MarsStakingRewards.sol,,126,Random,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,900.7540001869202,143,44
ANRXToken.sol,,824,Random,false,0.4782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,10,16,0.625,907.7919998168945,158,44
CourtFarming_RoomLPStake.sol,,620,Random,false,0.6153846153846154,11,32,0.34375,69,108,0.6388888888888888,19,20,0.95,2,4,0.5,902.8110001087189,152,44
GreenMarkTrust.sol,,739,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,897.8810000419617,18,33
Rexona.sol,,183,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,866.529000043869,14,33
KPLAY.sol,,55,DynaMOSA,true,0.6634615384615384,2,12,0.16666666666666666,93,124,0.75,41,46,0.8913043478260869,41,50,0.82,902.7540001869202,15,33
XenoFelix.sol,,17,DynaMOSA,true,0.664179104477612,4,18,0.2222222222222222,91,151,0.6026490066225165,48,63,0.7619047619047619,46,60,0.7666666666666667,832.3239998817444,10,33
OnXFinance.sol,,207,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,848.5859999656677,12,33
TetherToken.sol,,162,DynaMOSA,true,0.6226415094339622,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,881.6890001296997,13,33
Fomp.sol,,438,DynaMOSA,true,0.6507936507936508,9,24,0.375,66,92,0.717391304347826,19,19,1,15,20,0.75,877.9809999465942,19,33
FairStockEquity.sol,,378,DynaMOSA,true,0.4625,1,6,0.16666666666666666,53,120,0.44166666666666665,24,28,0.8571428571428571,21,48,0.4375,910.2990000247955,10,33
TokenDispatch.sol,,403,Random,false,0.25,0,22,0,19,100,0.19,6,10,0.6,6,34,0.17647058823529413,900.8440001010895,466,104
CourtFarming_RoomLPStake.sol,,819,Random,false,0.6153846153846154,11,32,0.34375,69,108,0.6388888888888888,19,20,0.95,2,4,0.5,906.5039999485016,147,104
MarsStakingRewards.sol,,817,Random,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,904.3789999485016,143,104
ThriftToken.sol,,527,Random,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,34,52,0.6538461538461539,903.3740000724792,207,104
Reentrance.sol,,770,Random,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,900.5320000648499,220,104
Baz.sol,,601,Random,false,0.8,7,8,0.875,14,16,0.875,2,2,1,0,0,0,905.7320001125336,237,104
Token50X100.sol,,602,Random,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,901.4930000305176,153,104
ANRXToken.sol,,59,Random,false,0.4782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,903.5350000858307,158,104
TPA.sol,,620,Random,false,0.6923076923076923,4,18,0.2222222222222222,99,150,0.66,55,65,0.8461538461538461,41,56,0.7321428571428571,900.7339999675751,117,104
Revive.sol,,679,Random,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,902.0480000972748,157,104
OnXFinance.sol,,145,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,901.1849999427795,141,92
FairStockEquity.sol,,504,Random,false,0.78125,1,6,0.16666666666666666,57,120,0.475,26,28,0.9285714285714286,28,48,0.5833333333333334,903.1319999694824,114,92
XenoFelix.sol,,12,Random,false,0.6621621621621622,4,18,0.2222222222222222,93,151,0.6158940397350994,50,63,0.7936507936507936,39,60,0.65,903.6980001926422,137,92
KPLAY.sol,,120,Random,false,0.6851851851851852,2,12,0.16666666666666666,93,124,0.75,41,46,0.8913043478260869,41,50,0.82,904.8819999694824,166,92
GreenMarkTrust.sol,,474,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.0650000572205,183,92
Rexona.sol,,20,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,905.6040000915527,158,92
Fomp.sol,,643,Random,false,0.6511627906976745,8,24,0.3333333333333333,65,92,0.7065217391304348,19,19,1,17,20,0.85,905.4329998493195,227,92
TetherToken.sol,,842,Random,false,0.5217391304347826,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,902.5460000038147,144,92
DJCoin.sol,,415,Random,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,907.9950001239777,158,98
DmmControllerV2.sol,,310,Random,false,0.2761904761904762,0,14,0,67,258,0.2596899224806202,32,111,0.2882882882882883,15,102,0.14705882352941177,916.896999835968,44,98
vnxManager.sol,,37,Random,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,902.3880000114441,182,98
StakingDextoken.sol,,760,Random,false,0.7714285714285715,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,902.045000076294,144,98
LIBERAPAY.sol,,424,Random,false,0.532258064516129,5,28,0.17857142857142858,86,141,0.6099290780141844,33,39,0.8461538461538461,38,50,0.76,901.8489999771118,145,98
SALESCONTRACT.sol,,501,Random,false,0.5,0,8,0,13,57,0.22807017543859648,7,8,0.875,2,24,0.08333333333333333,907.7640001773834,156,98
SLTDStaking.sol,,48,Random,false,0.5535714285714286,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,905.805999994278,160,98
BlueICE.sol,,711,Random,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,902.7829999923706,169,98
EdenCoin.sol,,470,DynaMOSA,false,0.9,1,2,0.5,18,33,0.5454545454545454,7,8,0.875,3,14,0.21428571428571427,875.2770001888275,17,76
Cover_ZapIn_General_V1.sol,,449,DynaMOSA,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,884.9119999408722,9,76
SSTRewards.sol,,347,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,872.0499999523163,14,76
AntiBaseProtocol.sol,,184,DynaMOSA,false,0.7708333333333334,3,8,0.375,85,98,0.8673469387755102,39,42,0.9285714285714286,24,26,0.9230769230769231,935.1389999389648,13,76
Dynamic.sol,,810,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,899.9970002174377,18,76
NasiLiquidityPoolFactory.sol,,319,DynaMOSA,false,0.11258278145695365,3,50,0.06,34,320,0.10625,13,106,0.12264150943396226,5,88,0.056818181818181816,812.875,5,76
Controller.sol,,130,Random,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,903.0460000038147,177,95
Voting.sol,,406,Random,false,0.20930232558139536,0,30,0,32,250,0.128,28,111,0.25225225225225223,7,94,0.07446808510638298,910.050999879837,85,95
BAE.sol,,821,Random,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,911.8099999427795,93,95
YieldFarmLP2.sol,,615,Random,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,900.0769999027252,146,95
CryptoSecureBankToken.sol,,978,Random,false,0.6727272727272727,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,20,26,0.7692307692307693,904.0249998569489,125,95
GUMARewards.sol,,759,Random,false,0.6037735849056604,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,903.0490000247955,170,95
INS.sol,,331,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.1230001449585,217,95
Dipex.sol,,293,Random,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,901.683000087738,177,95
CryptoGhost.sol,,90,Random,false,0.62,36,40,0.9,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,960.9550001621246,43,95
BTCParamV2.sol,,135,Random,false,0.19230769230769232,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,904.194000005722,236,95
Wallet.sol,,719,Random,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,901.6290001869202,279,71
ZAD.sol,,983,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,902.7839999198914,249,71
WOLF.sol,,649,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,906.2020001411438,187,71
YRX3.sol,,2,Random,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,900.7720000743866,141,71
Vat.sol,,189,Random,false,0.7714285714285715,4,8,0.5,70,98,0.7142857142857143,29,29,1,46,62,0.7419354838709677,902.1089999675751,204,71
PRDZstakingV2.sol,,121,Random,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,901.1960000991821,155,71
SLTDETHlpReward.sol,,108,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,904.3870000839233,154,71
EqFinanceStaking.sol,,270,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,902.6379997730255,208,71
FrogDAOGovernanceRewards.sol,,450,Random,false,0.7391304347826086,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,903.9319999217987,171,71
Token50X100.sol,,203,DynaMOSA,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,866.2769999504089,17,103
TPA.sol,,533,DynaMOSA,false,0.6538461538461539,3,18,0.16666666666666666,94,150,0.6266666666666667,53,65,0.8153846153846154,44,56,0.7857142857142857,925.699000120163,10,103
TokenDispatch.sol,,686,DynaMOSA,false,0.25,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,882.0510001182556,49,103
Revive.sol,,34,DynaMOSA,false,0.6440677966101694,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,863.9429998397827,13,103
Baz.sol,,75,DynaMOSA,false,0.6,4,8,0.5,9,16,0.5625,2,2,1,0,0,0,898.7320001125336,19,103
ANRXToken.sol,,76,DynaMOSA,false,0.4782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,888.0629999637604,13,103
Reentrance.sol,,53,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,902.5089998245239,18,103
CourtFarming_RoomLPStake.sol,,459,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,832.3689999580383,12,103
ThriftToken.sol,,875,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,865.0869998931885,17,103
MarsStakingRewards.sol,,579,DynaMOSA,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,884.5380001068115,13,103
MetaCoin2.sol,,332,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,920.8590002059937,12,109
