SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
GFC.sol,,920,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,821.2850000858307,8,93,200
TetherToken.sol,,150,DynaMOSA,true,0.7358490566037735,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,802.635999917984,9,99,82
GreenMarkTrust.sol,,460,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,831.2569999694824,10,110,82
OnXFinance.sol,,42,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,803.6229999065399,8,94,82
GardenContractV2.sol,,55,DynaMOSA,true,0.22413793103448276,6,62,0.0967741935483871,38,197,0.19289340101522842,20,32,0.625,0,22,0,798.2849998474121,6,76,82
Fomp.sol,,496,DynaMOSA,true,0.6825396825396826,9,24,0.375,65,92,0.7065217391304348,19,19,1,15,20,0.75,840.768000125885,10,115,82
FairStockEquity.sol,,411,DynaMOSA,true,0.45121951219512196,1,6,0.16666666666666666,47,120,0.39166666666666666,23,28,0.8214285714285714,18,48,0.375,779.2590000629425,5,65,82
KPLAY.sol,,585,DynaMOSA,true,0.6944444444444444,2,12,0.16666666666666666,83,124,0.6693548387096774,40,46,0.8695652173913043,37,50,0.74,810.1330001354218,8,91,82
Rexona.sol,,43,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,806.0449998378754,8,92,82
XenoFelix.sol,,882,DynaMOSA,true,0.6524822695035462,4,18,0.2222222222222222,86,151,0.5695364238410596,46,63,0.7301587301587301,44,60,0.7333333333333333,843.6699998378754,9,104,82
LIBERAPAY.sol,,153,DynaMOSA,true,0.5982905982905983,5,28,0.17857142857142858,78,141,0.5531914893617021,33,39,0.8461538461538461,36,50,0.72,801.0749998092651,7,84,146
RainbowRAK.sol,,40,DynaMOSA,true,0.5625,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,816.6899998188019,8,98,146
SLTDStaking.sol,,804,DynaMOSA,true,0.4946236559139785,3,12,0.25,45,100,0.45,28,47,0.5957446808510638,16,34,0.47058823529411764,824.7850000858307,9,106,146
DatrixoEquityToken.sol,,902,DynaMOSA,true,0.5757575757575758,5,22,0.22727272727272727,34,62,0.5483870967741935,13,16,0.8125,21,28,0.75,847.3919999599457,10,117,146
BlueICE.sol,,725,DynaMOSA,true,0.5368421052631579,5,14,0.35714285714285715,59,117,0.5042735042735043,27,43,0.627906976744186,19,38,0.5,825.8210000991821,8,92,146
vnxManager.sol,,703,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,870.7890000343323,18,206,146
SALESCONTRACT.sol,,265,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,803.1400001049042,9,103,146
StakingDextoken.sol,,628,DynaMOSA,true,0.6781609195402298,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,815.3050000667572,9,103,146
DJCoin.sol,,843,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,808.6050000190735,7,85,146
EdenCoin.sol,,983,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,810.6589999198914,7,80,131
NasiLiquidityPoolFactory.sol,,341,DynaMOSA,false,0.08974358974358974,2,50,0.04,30,320,0.09375,11,106,0.10377358490566038,10,88,0.11363636363636363,706.8460001945496,4,45,131
FrogDAO.sol,,643,DynaMOSA,false,1,0,0,0,22,25,0.88,10,10,1,4,4,1,0,0,10,131
AntiBaseProtocol.sol,,31,DynaMOSA,false,0.66,3,8,0.375,70,98,0.7142857142857143,30,42,0.7142857142857143,20,26,0.7692307692307693,823.268000125885,8,93,131
HTDD_contract.sol,,671,DynaMOSA,false,1,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,0,0,10,131
Dynamic.sol,,665,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,827.1210000514984,9,109,131
SSTRewards.sol,,380,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,819.0030000209808,8,92,131
PRDZstakingV2.sol,,806,DynaMOSA,true,0.43373493975903615,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,801.8710000514984,8,90,88
YRX3.sol,,734,DynaMOSA,true,0.59,7,18,0.3888888888888889,64,108,0.5925925925925926,34,48,0.7083333333333334,18,34,0.5294117647058824,810.180999994278,8,93,88
WOLF.sol,,594,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,816.2599999904633,10,114,88
FrogDAOGovernanceRewards.sol,,336,DynaMOSA,true,0.5952380952380952,5,10,0.5,28,56,0.5,13,16,0.8125,6,16,0.375,808.430999994278,8,97,88
Wallet.sol,,524,DynaMOSA,true,0.6666666666666666,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,844.7320001125336,14,156,88
EqFinanceStaking.sol,,676,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,828.7709999084473,10,118,88
SLTDETHlpReward.sol,,655,DynaMOSA,true,0.6210526315789474,7,14,0.5,66,105,0.6285714285714286,36,47,0.7659574468085106,19,34,0.5588235294117647,796.4690001010895,8,89,88
Vat.sol,,402,DynaMOSA,true,0.5252525252525253,1,8,0.125,56,98,0.5714285714285714,26,29,0.896551724137931,33,62,0.532258064516129,829.5880000591278,10,112,88
ZAD.sol,,820,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,835.5739998817444,17,190,88
AntiBaseProtocol.sol,,769,DynaMOSA,false,0.78,3,8,0.375,81,98,0.826530612244898,36,42,0.8571428571428571,24,26,0.9230769230769231,823.25,7,84,11
HTDD_contract.sol,,620,DynaMOSA,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,0,0,10,11
FrogDAO.sol,,859,DynaMOSA,false,1,0,0,0,20,25,0.8,10,10,1,4,4,1,0,0,10,11
EdenCoin.sol,,255,DynaMOSA,false,0.9,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,823.9500000476837,8,91,11
Cover_ZapIn_General_V1.sol,,49,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,791.0880000591278,7,77,11
SSTRewards.sol,,355,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,848.8450000286102,9,104,11
Dynamic.sol,,164,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,836.6259999275208,10,114,11
NasiLiquidityPoolFactory.sol,,709,DynaMOSA,false,0.09615384615384616,1,50,0.02,35,320,0.109375,13,106,0.12264150943396226,11,88,0.125,730.4249999523163,4,49,11
vnxManager.sol,,217,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,869.7349998950958,18,202,66
DmmControllerV2.sol,,413,DynaMOSA,true,0.1277533039647577,0,14,0,41,258,0.15891472868217055,20,111,0.18018018018018017,10,102,0.09803921568627451,659.0720000267029,3,35,66
DatrixoEquityToken.sol,,956,DynaMOSA,true,0.7121212121212122,8,22,0.36363636363636365,46,62,0.7419354838709677,14,16,0.875,25,28,0.8928571428571429,845.8839998245239,11,126,66
DJCoin.sol,,241,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,812.170000076294,7,79,66
LIBERAPAY.sol,,970,DynaMOSA,true,0.5470085470085471,3,28,0.10714285714285714,74,141,0.524822695035461,31,39,0.7948717948717948,35,50,0.7,811.5449998378754,7,84,66
StakingDextoken.sol,,773,DynaMOSA,true,0.6781609195402298,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,816.8239998817444,9,101,66
RainbowRAK.sol,,73,DynaMOSA,true,0.5625,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,818.6730000972748,8,95,66
SLTDStaking.sol,,46,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,820.5469999313354,9,102,66
SALESCONTRACT.sol,,421,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,812.4009997844696,9,102,66
CourtFarming_HTStake.sol,,845,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,816.7219998836517,8,88,238
MoshiachCoinStaking.sol,,900,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,839.7080001831055,11,129,238
UFragments.sol,,700,DynaMOSA,true,0.30927835051546393,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,862.5999999046326,20,229,238
GAZ_ERC20.sol,,410,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,807.2099997997284,9,103,238
Rootkit_finance.sol,,74,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,815.2219998836517,9,99,238
TimeMiner.sol,,325,DynaMOSA,true,0.7906976744186046,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,796.3309998512268,11,121,238
BancorV2_ZapIn_General_V1_1.sol,,779,DynaMOSA,true,0.24242424242424243,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,802.8480000495911,7,77,238
Straight_Fire_Finance.sol,,284,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,827.5099999904633,10,114,238
FreakCoin.sol,,307,DynaMOSA,true,0.8787878787878788,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,807.9800000190735,7,83,238
MetaCoin.sol,,911,DynaMOSA,true,0.8,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,810.6959998607635,7,86,238
NasiLiquidityPoolFactory.sol,,895,DynaMOSA,true,0.06557377049180328,0,50,0,38,320,0.11875,11,106,0.10377358490566038,5,88,0.056818181818181816,716.4609999656677,4,48,232
AntiBaseProtocol.sol,,197,DynaMOSA,true,0.8026315789473685,3,8,0.375,82,98,0.8367346938775511,38,42,0.9047619047619048,24,26,0.9230769230769231,819.2479999065399,8,89,232
HTDD_contract.sol,,429,DynaMOSA,true,0.9047619047619048,0,0,0,26,26,1,5,5,1,16,16,1,842.672000169754,10,120,232
Cover_ZapIn_General_V1.sol,,974,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,804.7019999027252,6,71,232
Dynamic.sol,,118,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,827.1389999389648,9,106,232
EdenCoin.sol,,74,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,809.5120000839233,8,95,232
FrogDAO.sol,,953,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,807.8519999980927,7,77,232
SSTRewards.sol,,148,DynaMOSA,true,0.7857142857142857,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,818.2469999790192,9,107,232
QuickToken.sol,,129,DynaMOSA,false,0.6451612903225806,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,23,34,0.6764705882352942,814.4720001220703,9,105,15
UNIWHALE_ERC20.sol,,29,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,816.6449999809265,14,162,15
PlasmaswapPair.sol,,362,DynaMOSA,false,0.21052631578947367,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,829.2439999580383,10,113,15
MIMOToken.sol,,931,DynaMOSA,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,802.5209999084473,7,84,15
REXUNIFINANCE.sol,,894,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,826.9069998264313,10,116,15
WheatFarm.sol,,386,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,852.9969999790192,16,182,15
Final.sol,,200,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,797.6499998569489,7,79,15
BirdOracle.sol,,188,DynaMOSA,false,0.6923076923076923,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,839.2810001373291,11,123,15
Liquidity_v8.sol,,434,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,789.9649999141693,7,85,15
LpStaking.sol,,141,DynaMOSA,false,0.3333333333333333,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,812.1589999198914,8,97,15
XenoFelix.sol,,730,DynaMOSA,true,0.624113475177305,4,18,0.2222222222222222,91,151,0.6026490066225165,46,63,0.7301587301587301,40,60,0.6666666666666666,841.5780000686646,9,108,62
GreenMarkTrust.sol,,648,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,829.050999879837,9,104,62
FairStockEquity.sol,,983,DynaMOSA,true,0.47560975609756095,1,6,0.16666666666666666,51,120,0.425,21,28,0.75,24,48,0.5,783.4539999961853,5,65,62
Rexona.sol,,421,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,806.6789999008179,8,96,62
TetherToken.sol,,225,DynaMOSA,true,0.7358490566037735,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,808.0360000133514,9,104,62
GardenContractV2.sol,,57,DynaMOSA,true,0.25,7,62,0.11290322580645161,44,197,0.2233502538071066,22,32,0.6875,0,22,0,783.8339998722076,6,75,62
Fomp.sol,,442,DynaMOSA,true,0.6825396825396826,9,24,0.375,65,92,0.7065217391304348,19,19,1,15,20,0.75,836.2809998989105,11,130,62
OnXFinance.sol,,626,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,821.5,8,96,62
KPLAY.sol,,642,DynaMOSA,true,0.6666666666666666,2,12,0.16666666666666666,84,124,0.6774193548387096,37,46,0.8043478260869565,38,50,0.76,815.0410001277924,8,89,62
EqFinanceStaking.sol,,936,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,828.6529998779297,10,110,148
YRX3.sol,,816,DynaMOSA,true,0.58,7,18,0.3888888888888889,64,108,0.5925925925925926,34,48,0.7083333333333334,18,34,0.5294117647058824,797.2509999275208,8,91,148
PRDZstakingV2.sol,,775,DynaMOSA,true,0.43373493975903615,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,816.0439999103546,7,87,148
WOLF.sol,,124,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,807.2620000839233,9,108,148
FrogDAOGovernanceRewards.sol,,969,DynaMOSA,true,0.6428571428571429,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,8,16,0.5,814.800999879837,8,95,148
SLTDETHlpReward.sol,,213,DynaMOSA,true,0.5684210526315789,7,14,0.5,59,105,0.5619047619047619,33,47,0.7021276595744681,17,34,0.5,812.9350001811981,8,90,148
ZAD.sol,,137,DynaMOSA,true,0.6415094339622641,0,2,0,39,66,0.5909090909090909,20,29,0.6896551724137931,14,22,0.6363636363636364,830.1889998912811,17,193,148
Wallet.sol,,137,DynaMOSA,true,0.8333333333333334,0,0,0,3,6,0.5,2,2,1,3,4,0.75,835.9409999847412,13,152,148
Vat.sol,,872,DynaMOSA,true,0.5959595959595959,4,8,0.5,64,98,0.6530612244897959,28,29,0.9655172413793104,36,62,0.5806451612903226,824.8399999141693,9,109,148
TetherToken.sol,,862,DynaMOSA,true,0.7358490566037735,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,807.175999879837,9,107,142
GreenMarkTrust.sol,,35,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,828.3309998512268,9,109,142
OnXFinance.sol,,664,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,831.305999994278,8,94,142
Rexona.sol,,357,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,820.6150000095367,8,95,142
GardenContractV2.sol,,826,DynaMOSA,true,0.21551724137931033,4,62,0.06451612903225806,39,197,0.19796954314720813,21,32,0.65625,0,22,0,804.162999868393,7,77,142
KPLAY.sol,,780,DynaMOSA,true,0.6574074074074074,2,12,0.16666666666666666,82,124,0.6612903225806451,37,46,0.8043478260869565,37,50,0.74,807.547000169754,8,91,142
FairStockEquity.sol,,859,DynaMOSA,true,0.4634146341463415,1,6,0.16666666666666666,51,120,0.425,22,28,0.7857142857142857,21,48,0.4375,775.6160001754761,5,65,142
XenoFelix.sol,,436,DynaMOSA,true,0.5815602836879432,4,18,0.2222222222222222,87,151,0.5761589403973509,42,63,0.6666666666666666,38,60,0.6333333333333333,840.7639999389648,10,111,142
Fomp.sol,,286,DynaMOSA,true,0.6825396825396826,9,24,0.375,65,92,0.7065217391304348,19,19,1,15,20,0.75,840.3029999732971,10,118,142
MIMOToken.sol,,766,DynaMOSA,false,0.75,0,2,0,22,43,0.5116279069767442,9,10,0.9,10,12,0.8333333333333334,808.4769999980927,8,92,135
QuickToken.sol,,426,DynaMOSA,false,0.6451612903225806,3,8,0.375,47,76,0.618421052631579,16,23,0.6956521739130435,22,34,0.6470588235294118,809.5389997959137,9,105,135
Final.sol,,828,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,790.4389998912811,7,78,135
Liquidity_v8.sol,,381,DynaMOSA,false,0.4117647058823529,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,804.9830000400543,7,83,135
REXUNIFINANCE.sol,,655,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,825.9530000686646,10,120,135
WheatFarm.sol,,519,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,854.9830000400543,16,180,135
UNIWHALE_ERC20.sol,,63,DynaMOSA,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,817.9509999752045,14,159,135
BirdOracle.sol,,42,DynaMOSA,false,0.6923076923076923,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,836.8670001029968,11,130,135
LpStaking.sol,,132,DynaMOSA,false,0.2777777777777778,2,24,0.08333333333333333,26,139,0.18705035971223022,18,48,0.375,8,42,0.19047619047619047,812.6050000190735,8,96,135
PlasmaswapPair.sol,,352,DynaMOSA,false,0.21052631578947367,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,815.6640000343323,10,110,135
WOLF.sol,,833,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,809.4449999332428,9,107,68
EqFinanceStaking.sol,,826,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,836.2869999408722,9,106,68
YRX3.sol,,920,DynaMOSA,true,0.6,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,799.4919998645782,8,91,68
Wallet.sol,,201,DynaMOSA,true,0.6666666666666666,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,837.5339999198914,15,165,68
FrogDAOGovernanceRewards.sol,,995,DynaMOSA,true,0.5714285714285714,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,817.978000164032,9,102,68
SLTDETHlpReward.sol,,62,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,811.9869999885559,8,91,68
Vat.sol,,467,DynaMOSA,true,0.6060606060606061,4,8,0.5,65,98,0.6632653061224489,28,29,0.9655172413793104,37,62,0.5967741935483871,827.8440001010895,9,108,68
ZAD.sol,,641,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,831.2260000705719,16,185,68
PRDZstakingV2.sol,,485,DynaMOSA,true,0.43373493975903615,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,805.095999956131,7,86,68
vnxManager.sol,,639,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,817.0479998588562,11,128,86
SLTDStaking.sol,,238,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,820.7799999713898,9,107,86
DJCoin.sol,,896,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,798.4570000171661,7,80,86
DmmControllerV2.sol,,614,DynaMOSA,true,0.0881057268722467,1,14,0.07142857142857142,34,258,0.13178294573643412,14,111,0.12612612612612611,9,102,0.08823529411764706,646.7369999885559,3,33,86
SALESCONTRACT.sol,,607,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,812.6440000534058,8,89,86
StakingDextoken.sol,,698,DynaMOSA,true,0.6781609195402298,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,810.4159998893738,8,91,86
LIBERAPAY.sol,,279,DynaMOSA,true,0.5641025641025641,5,28,0.17857142857142858,78,141,0.5531914893617021,31,39,0.7948717948717948,35,50,0.7,802.5020000934601,7,82,86
BlueICE.sol,,821,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,818.6590001583099,8,94,86
UNIWHALE_ERC20.sol,,387,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,814.327999830246,14,155,236
MIMOToken.sol,,516,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,811.1200001239777,8,88,236
BirdOracle.sol,,181,DynaMOSA,true,0.6341463414634146,15,28,0.5357142857142857,35,66,0.5303030303030303,8,9,0.8888888888888888,0,2,0,836.8020000457764,11,127,236
Final.sol,,282,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,788.8020000457764,6,74,236
PlasmaswapPair.sol,,243,DynaMOSA,true,0.18333333333333332,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,830.0500001907349,10,116,236
REXUNIFINANCE.sol,,255,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,822.5710000991821,11,126,236
WheatFarm.sol,,284,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,848.489000082016,16,182,236
QuickToken.sol,,86,DynaMOSA,true,0.6461538461538462,4,8,0.5,54,76,0.7105263157894737,16,23,0.6956521739130435,24,34,0.7058823529411765,807.0299999713898,9,108,236
Liquidity_v8.sol,,308,DynaMOSA,true,0.30303030303030304,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,806.5950000286102,7,79,236
LpStaking.sol,,725,DynaMOSA,true,0.21052631578947367,1,24,0.041666666666666664,27,139,0.19424460431654678,15,48,0.3125,8,42,0.19047619047619047,807.989000082016,8,96,236
RIT.sol,,699,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,820.3320000171661,10,111,194
JGNRewards.sol,,413,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,826.3589999675751,8,93,194
MetaCoin2.sol,,375,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,819.0659999847412,7,78,194
WolfStakingRewards.sol,,644,DynaMOSA,true,0.44565217391304346,5,14,0.35714285714285715,45,98,0.45918367346938777,23,38,0.6052631578947368,18,40,0.45,841.5310001373291,9,106,194
DMONDETHRewards.sol,,163,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,810.6659998893738,8,90,194
afiController.sol,,849,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,853.9960000514984,24,266,194
DSP.sol,,519,DynaMOSA,true,0.5633802816901409,3,18,0.16666666666666666,84,154,0.5454545454545454,42,64,0.65625,36,60,0.6,798.8810000419617,6,71,194
POWToken.sol,,616,DynaMOSA,true,0.3028571428571429,5,26,0.19230769230769232,45,209,0.215311004784689,26,63,0.4126984126984127,20,86,0.23255813953488372,792.2469999790192,7,83,194
Core_Fi_V3.sol,,809,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,828.0409998893738,8,92,194
MisesLegacyPool.sol,,83,DynaMOSA,true,0.7037037037037037,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,815.0839998722076,9,104,194
Revive.sol,,589,DynaMOSA,true,0.6770833333333334,9,22,0.4090909090909091,73,109,0.6697247706422018,32,38,0.8421052631578947,26,36,0.7222222222222222,816.712000131607,8,98,50
TPA.sol,,965,DynaMOSA,true,0.7050359712230215,5,18,0.2777777777777778,98,150,0.6533333333333333,53,65,0.8153846153846154,41,56,0.7321428571428571,783.6640000343323,6,72,50
